"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
-6.09794683287311,-0.368766234722483,-0.595930561583044,1.44057103905696,1.12234249306571,0.732986078445533,1.95555563276435,1.93253684231584,1.22965316014995,1.70270723200006,0.0944881161000042,-1.77408691963029,-1.67639440600522,-0.467699297086718,0.132449748625469,-1.1910871096392,-0.733516992538782,-1.44822190108186,-0.889563394208402,0.773483678379481,0.563054494042553,-0.185847563940646,0.74967587853014,0.485706097333139,2.26979249917037,1.66328440154217,1.09131381631454,-1.52144946471945,0.641407267816811,0.781915974095355,0.596685872672641
42.9971031787413,0.301593864476691,1.75694342688005,0.997835384561978,1.2781093860718,0.932547981171775,1.12457434702444,0.377770628032907,1.04127354943206,1.06827107579463,1.09070971800867,0.692833315635094,1.50909749942783,0.74951258123593,0.428057400061184,-0.0918377320925765,0.403457156614247,-0.0560021011225353,-0.603156020031294,-0.0047460214107866,0.47950560780173,-0.82549078010108,-0.735474440517503,-0.901172558493147,0.523710099153155,0.920826572897112,-1.13797425015129,-0.721351878128225,0.331812890487284,0.406965549576609,0.678981708465892
-15.6805529811589,-2.35763383489378,-0.761355848405059,-0.0601120654188666,-0.211927180520213,-2.11911514076792,-1.96304506105452,-0.0609627119807876,1.07925535687594,-0.321033018224684,-1.24095626905572,0.650432985903488,-0.373991768543871,-0.96333925011017,-0.792355012533658,0.568983705758959,1.44826727445688,1.29385473160034,-0.112586824708018,0.476245942420038,-0.650715491092508,0.838001298171921,-0.0250469246965797,1.15707620651873,-0.793374280579356,-1.16464554276716,-0.530200876936589,-1.69259854734901,-3.17002354110243,-2.05753668384219,-0.326778024327112
24.5078743375605,-1.21947649503323,0.919834276107623,-0.406767775521202,-0.32913360770713,-1.02022904134885,-1.36693816661929,-0.00756254288202909,0.694579129544296,1.57824411241135,-0.953093115641269,-0.583450258256912,0.355119860253179,0.442240978120259,0.352389003613849,0.644173561641838,1.43608242609349,1.62433398983901,0.363581852134431,-0.0544122364688627,0.175855475896522,-0.636588726162313,-1.02990471601323,-0.0931876602523284,-0.57696502075426,-0.460137777235844,-0.57719119488984,-0.0617562810149259,-0.425390153593416,-0.0884692390019478,-0.487917022284592
25.585528238205,-1.80056477742342,0.145532619162691,0.393714810454646,-1.17285295568553,-1.19951022407589,-0.379642822939564,0.114089244864084,0.620306788389757,-0.249682358383392,-0.0639225154967948,1.49304884898634,1.77499215655533,1.78008563918661,2.37962477484944,0.223787213279058,-0.391485142027063,-0.529741574392913,-0.36897244926832,0.987689376580736,0.658351373194478,-0.304464753551561,-0.624129363297108,-0.925860312558433,-1.78778200134004,-2.48892377515836,-1.41681268100762,-1.12887320161098,1.06401999258863,0.614189806314312,0.519217625913398
-69.6090165259108,-0.679208149950371,-0.218228074560891,0.283989288501911,-0.469297568554791,-1.37476504877631,-0.236418753408409,-0.239693840935717,-0.338274389876881,-1.20970887473247,-1.48757659612034,-2.19280276706979,-1.07918539531202,-0.325472481334454,-1.78842605225409,-2.6053238805986,0.799132625177628,0.660639831665575,-0.947906013587959,-1.05795709059066,0.798184476370824,0.925032988441171,0.272152744605624,0.541920806541658,-0.362324811769198,1.66127924328052,1.98257537472898,-0.0221596578882228,1.54021916567834,0.768896705654178,0.878708651571612
-15.039400796461,-3.04222664127305,-2.91769249976059,-0.627437432395972,0.303338324172031,-0.497007683212016,0.0416447306553181,0.11168958747138,0.125941706653751,1.24758169040051,0.806216681412191,1.79634047768913,0.71461662072594,0.202853832100022,0.832291107902118,-0.220748222174208,-0.739704174241163,-1.409927819574,-0.539352914852312,1.26593556283925,-0.640925471169619,-0.401029086206451,-0.130838389185515,0.774821653855507,-1.13492644031297,-0.12273362808188,0.842919632014797,-0.0439707053430071,0.312123156759687,0.584434698827576,-0.145036380644839
-16.1497496238194,-0.911422006967876,-0.259546303595395,-1.129681228663,-1.46123572767816,-0.568728205976349,1.00123708251804,0.160893378273541,-0.044646034287182,-0.601405881208407,-0.290117548148183,-0.798145338785488,-2.17512729137176,-2.15232862009351,-0.580618700089815,0.484242430232874,-1.76260253717851,0.218304278757889,-0.168558399771804,1.07927189874582,0.0284321867002784,-1.12952556807969,-1.19401491370646,-0.0696554593430232,1.6466375855119,0.443745939370371,0.896438189648277,0.0809712677251893,0.590969286678518,1.14216828154112,0.62280367769526
-79.7828822129982,-1.63908553382993,-1.00241527198951,-0.670567742266797,-0.502964387524219,-0.51423009993792,-0.417706401740193,-0.681716481797476,-0.76205885906799,-2.01375061809578,-1.67188080601157,-2.12922603974489,-0.695643978848229,-1.76866604704982,-0.443686098657295,0.541814512384333,0.290210330256061,-1.48497268397287,-1.58740115386896,-2.09771409436521,-1.64223720066366,-0.0249115319945445,-1.0618105808864,-1.0313333000089,-0.319290643830508,0.259601636828995,-0.976018114086471,-1.92401488816381,-1.12353904102897,-0.574179368732603,-0.130953088681536
-9.59908750812577,-1.42498524763219,-1.24752136627507,-2.55960892194098,0.0566745410641754,-0.402250433879054,-0.112737433276016,-1.41751555927355,-0.609684008738637,-0.520271068923163,0.732822014827302,2.12093255345927,0.651993948678945,0.030566687767992,-1.05686184418636,-0.202957061791824,1.09718829982813,0.965825149947531,0.265570519615024,0.0341060301281895,0.115675718838739,0.387126471725639,0.601299432772145,0.638459942432304,1.43472376485132,1.16435271250444,-0.419712077605489,0.720842588531168,1.60624524995659,-0.410196736805966,-0.602309843429049
